training set 809
validation set 203
-------------------------------------
{'lr': 0.0009605105020413945, 'batch_size': 8, 'weight_decay': 1.1923305553979827e-06, 'gamma': 0.00433118420135304}
train_acc: 0.40914709517923364, val_acc: 0.43842364532019706, train_loss: 1.341815702552701, val_loss: 1.3324803278363984 (13 / 100)
train_acc: 0.4215080346106304, val_acc: 0.458128078817734, train_loss: 1.304819672010443, val_loss: 1.192561359241091 (14 / 100)
train_acc: 0.45241038318912236, val_acc: 0.5073891625615764, train_loss: 1.2599915382446554, val_loss: 1.198419066485513 (15 / 100)
train_acc: 0.47095179233621753, val_acc: 0.46798029556650245, train_loss: 1.2195741033966667, val_loss: 1.2485957421692722 (16 / 100)
train_acc: 0.4746600741656366, val_acc: 0.4876847290640394, train_loss: 1.2478674458632215, val_loss: 1.2117315501415085 (17 / 100)
train_acc: 0.48825710754017304, val_acc: 0.46798029556650245, train_loss: 1.175153906177384, val_loss: 1.2012949999917317 (18 / 100)
train_acc: 0.5253399258343634, val_acc: 0.45320197044334976, train_loss: 1.12238812741302, val_loss: 1.2377244677449681 (19 / 100)
train_acc: 0.5327564894932015, val_acc: 0.4876847290640394, train_loss: 1.0859686817020657, val_loss: 1.1993066383700066 (20 / 100)
train_acc: 0.5512978986402967, val_acc: 0.5024630541871922, train_loss: 1.0509370708347694, val_loss: 1.200156926227908 (21 / 100)
train_acc: 0.595797280593325, val_acc: 0.5270935960591133, train_loss: 0.9980896169087206, val_loss: 1.224779993442479 (22 / 100)
train_acc: 0.6032138442521632, val_acc: 0.4433497536945813, train_loss: 0.9920568719635199, val_loss: 1.3812428096245075 (23 / 100)
train_acc: 0.5822002472187886, val_acc: 0.541871921182266, train_loss: 0.9717592873296278, val_loss: 1.257700174166064 (24 / 100)
train_acc: 0.6341161928306551, val_acc: 0.5024630541871922, train_loss: 0.8525735434554563, val_loss: 1.5865608759114307 (25 / 100)
train_acc: 0.65389369592089, val_acc: 0.5221674876847291, train_loss: 0.8277720209989323, val_loss: 1.0878441548112578 (26 / 100)
train_acc: 0.6650185414091471, val_acc: 0.5123152709359606, train_loss: 0.8357085995974736, val_loss: 1.5997078500944992 (27 / 100)
train_acc: 0.7169344870210136, val_acc: 0.4827586206896552, train_loss: 0.7070867013282918, val_loss: 1.2602045999959184 (28 / 100)
train_acc: 0.7354758961681088, val_acc: 0.5566502463054187, train_loss: 0.6285227037625496, val_loss: 1.201529073157334 (29 / 100)
train_acc: 0.761433868974042, val_acc: 0.5270935960591133, train_loss: 0.655094666593007, val_loss: 1.1842131089107157 (30 / 100)
train_acc: 0.7663782447466008, val_acc: 0.5270935960591133, train_loss: 0.6339515446143038, val_loss: 1.4929384803537078 (31 / 100)
overfit -> train_accuracy 0.8034610630407911, val_accuracy 0.541871921182266
lr 0.0026015030607287972, batch 8, decay 7.625366955300806e-06, gamma 0.006894270697580138, val accuracy 0.5566502463054187, val loss 1.201529073157334 [6 / 50]
-------------------------------------
{'lr': 0.0017106658984664923, 'batch_size': 8, 'weight_decay': 8.496152829280522e-05, 'gamma': 0.045079773264999005}
train_acc: 0.18788627935723115, val_acc: 0.18226600985221675, train_loss: 1.7786166330497846, val_loss: 1.7608689797922896 (1 / 100)
train_acc: 0.22620519159456118, val_acc: 0.18226600985221675, train_loss: 1.7522966401980746, val_loss: 1.735738793030161 (2 / 100)
train_acc: 0.24721878862793573, val_acc: 0.29064039408866993, train_loss: 1.7117385828892882, val_loss: 1.6351163275723386 (3 / 100)
train_acc: 0.29295426452410384, val_acc: 0.3251231527093596, train_loss: 1.6413896606938063, val_loss: 1.704227197346429 (4 / 100)
train_acc: 0.3164400494437577, val_acc: 0.3497536945812808, train_loss: 1.59388362919297, val_loss: 1.4950482017300986 (5 / 100)
train_acc: 0.30778739184178, val_acc: 0.35960591133004927, train_loss: 1.5351543948146409, val_loss: 1.4923193983256524 (6 / 100)
train_acc: 0.34239802224969096, val_acc: 0.3793103448275862, train_loss: 1.5287550801252405, val_loss: 1.3972725574606157 (7 / 100)
train_acc: 0.3572311495673671, val_acc: 0.3842364532019704, train_loss: 1.4819016463971697, val_loss: 1.4409475608412268 (8 / 100)
train_acc: 0.38936959208899874, val_acc: 0.39901477832512317, train_loss: 1.4067666757534107, val_loss: 1.5413994028650482 (9 / 100)
train_acc: 0.38442521631644005, val_acc: 0.43349753694581283, train_loss: 1.3858601114216487, val_loss: 1.3201673935199607 (10 / 100)
train_acc: 0.38813349814585907, val_acc: 0.3891625615763547, train_loss: 1.3565576571616609, val_loss: 1.328250961937928 (11 / 100)
train_acc: 0.4079110012360939, val_acc: 0.4827586206896552, train_loss: 1.3313406415569178, val_loss: 1.2616119017741951 (12 / 100)
train_acc: 0.41903584672435107, val_acc: 0.43349753694581283, train_loss: 1.2951008785787708, val_loss: 1.299658881619646 (13 / 100)
train_acc: 0.4338689740420272, val_acc: 0.4630541871921182, train_loss: 1.3178450209543349, val_loss: 1.405681293292586 (14 / 100)
train_acc: 0.4610630407911001, val_acc: 0.43842364532019706, train_loss: 1.2798784812094992, val_loss: 1.2584904121060676 (15 / 100)
train_acc: 0.4672435105067985, val_acc: 0.46798029556650245, train_loss: 1.2288650596981732, val_loss: 1.2171685965777619 (16 / 100)
train_acc: 0.4400494437577256, val_acc: 0.47783251231527096, train_loss: 1.2204821843594056, val_loss: 1.1691803250994002 (17 / 100)
train_acc: 0.4796044499381953, val_acc: 0.47783251231527096, train_loss: 1.200968143524434, val_loss: 1.230461243778614 (18 / 100)
train_acc: 0.484548825710754, val_acc: 0.47783251231527096, train_loss: 1.1796602418897177, val_loss: 1.1718074247754853 (19 / 100)
train_acc: 0.5142150803461063, val_acc: 0.46798029556650245, train_loss: 1.1422848966714036, val_loss: 1.1630890569076162 (20 / 100)
train_acc: 0.5043263288009888, val_acc: 0.45320197044334976, train_loss: 1.1191915776143115, val_loss: 1.383195863568724 (21 / 100)
train_acc: 0.546353522867738, val_acc: 0.5270935960591133, train_loss: 1.033940186753998, val_loss: 1.1153162823522031 (22 / 100)
train_acc: 0.5599505562422744, val_acc: 0.4729064039408867, train_loss: 1.0545714287586943, val_loss: 1.1234055951311084 (23 / 100)
train_acc: 0.5933250927070457, val_acc: 0.5517241379310345, train_loss: 0.9595511572617388, val_loss: 1.2016594562624476 (24 / 100)
train_acc: 0.5747836835599506, val_acc: 0.49261083743842365, train_loss: 1.0010284319501577, val_loss: 1.1163697407163422 (25 / 100)
train_acc: 0.619283065512979, val_acc: 0.5566502463054187, train_loss: 0.899729957981369, val_loss: 1.1433631457718723 (26 / 100)
train_acc: 0.619283065512979, val_acc: 0.5467980295566502, train_loss: 0.9017321780526594, val_loss: 1.2317517570086889 (27 / 100)
train_acc: 0.6452410383189122, val_acc: 0.5221674876847291, train_loss: 0.848546688135239, val_loss: 1.1381444343792393 (28 / 100)
train_acc: 0.6835599505562423, val_acc: 0.5665024630541872, train_loss: 0.7702625970757936, val_loss: 1.3545899690665635 (29 / 100)
train_acc: 0.6650185414091471, val_acc: 0.5812807881773399, train_loss: 0.7819390609326262, val_loss: 1.2844257532375787 (30 / 100)
train_acc: 0.7107540173053152, val_acc: 0.5665024630541872, train_loss: 0.7272281387385685, val_loss: 1.2084524352562251 (31 / 100)
train_acc: 0.7070457354758962, val_acc: 0.5369458128078818, train_loss: 0.6993103487087858, val_loss: 1.349631998926548 (32 / 100)
train_acc: 0.7527812113720643, val_acc: 0.5714285714285714, train_loss: 0.6332111895010705, val_loss: 1.218357848489813 (33 / 100)
train_acc: 0.619283065512979, val_acc: 0.5665024630541872, train_loss: 0.97189742024661, val_loss: 1.0274932184830088 (34 / 100)
train_acc: 0.7775030902348579, val_acc: 0.5911330049261084, train_loss: 0.5733304766406235, val_loss: 1.2479855943783162 (35 / 100)
train_acc: 0.7898640296662547, val_acc: 0.6354679802955665, train_loss: 0.5266951959124307, val_loss: 1.014032352146844 (36 / 100)
train_acc: 0.8220024721878862, val_acc: 0.5862068965517241, train_loss: 0.4868346628064131, val_loss: 1.4472684645887666 (37 / 100)
train_acc: 0.8380716934487021, val_acc: 0.6354679802955665, train_loss: 0.4552688318660439, val_loss: 1.3222276271857651 (38 / 100)
overfit -> train_accuracy 0.8355995055624228, val_accuracy 0.5763546798029556
lr 0.0017106658984664923, batch 8, decay 8.496152829280522e-05, gamma 0.045079773264999005, val accuracy 0.6354679802955665, val loss 1.014032352146844 [7 / 50]
-------------------------------------
{'lr': 0.003272122195577998, 'batch_size': 8, 'weight_decay': 1.206922354458021e-06, 'gamma': 0.0022285588422933434}
train_acc: 0.1557478368355995, val_acc: 0.28078817733990147, train_loss: 1.7771061790004208, val_loss: 1.7577286500648912 (1 / 100)
train_acc: 0.19283065512978986, val_acc: 0.20689655172413793, train_loss: 1.7613678746229344, val_loss: 1.7107423479333888 (2 / 100)
train_acc: 0.24969097651421507, val_acc: 0.33004926108374383, train_loss: 1.7121467012704819, val_loss: 1.7326875014845373 (3 / 100)
train_acc: 0.2978986402966625, val_acc: 0.35467980295566504, train_loss: 1.6425432993838165, val_loss: 1.5765673814735977 (4 / 100)
train_acc: 0.3189122373300371, val_acc: 0.3399014778325123, train_loss: 1.6155876146700827, val_loss: 1.5730369384652876 (5 / 100)
train_acc: 0.34487021013597036, val_acc: 0.39901477832512317, train_loss: 1.526191659704569, val_loss: 1.4072559314408326 (6 / 100)
train_acc: 0.30902348578491967, val_acc: 0.3793103448275862, train_loss: 1.549667093161452, val_loss: 1.3319787203971976 (7 / 100)
train_acc: 0.3646477132262052, val_acc: 0.39408866995073893, train_loss: 1.456201960630853, val_loss: 1.4530409586253425 (8 / 100)
train_acc: 0.34363411619283063, val_acc: 0.3842364532019704, train_loss: 1.4742732893845945, val_loss: 1.3395593865164395 (9 / 100)
train_acc: 0.3943139678615575, val_acc: 0.42857142857142855, train_loss: 1.3694026461343094, val_loss: 1.2836847202531223 (10 / 100)
train_acc: 0.40296662546353523, val_acc: 0.4236453201970443, train_loss: 1.3461956529888441, val_loss: 1.5521178386481524 (11 / 100)
train_acc: 0.41903584672435107, val_acc: 0.42857142857142855, train_loss: 1.320184270589991, val_loss: 1.3058449323541426 (12 / 100)
train_acc: 0.4252163164400494, val_acc: 0.43349753694581283, train_loss: 1.3087406628506146, val_loss: 1.2472616657247684 (13 / 100)
train_acc: 0.43510506798516685, val_acc: 0.4827586206896552, train_loss: 1.2672576496126626, val_loss: 1.1862257719039917 (14 / 100)
train_acc: 0.45241038318912236, val_acc: 0.41379310344827586, train_loss: 1.2493328349699344, val_loss: 1.2995007731057153 (15 / 100)
train_acc: 0.5055624227441285, val_acc: 0.43349753694581283, train_loss: 1.2176762175353701, val_loss: 1.331979508470432 (16 / 100)
train_acc: 0.511742892459827, val_acc: 0.46798029556650245, train_loss: 1.1900824345233856, val_loss: 1.2191228796108602 (17 / 100)
train_acc: 0.5352286773794809, val_acc: 0.46798029556650245, train_loss: 1.101623119913014, val_loss: 1.2473070280892509 (18 / 100)
train_acc: 0.5105067985166872, val_acc: 0.46798029556650245, train_loss: 1.149934685569169, val_loss: 1.2705491000208362 (19 / 100)
train_acc: 0.5624227441285538, val_acc: 0.5665024630541872, train_loss: 1.0596634383844061, val_loss: 1.1011686835970198 (20 / 100)
train_acc: 0.5735475896168108, val_acc: 0.5172413793103449, train_loss: 1.0011023478985421, val_loss: 1.1723707002665609 (21 / 100)
train_acc: 0.595797280593325, val_acc: 0.4876847290640394, train_loss: 1.0084483554248316, val_loss: 1.2176098550481749 (22 / 100)
train_acc: 0.6341161928306551, val_acc: 0.5123152709359606, train_loss: 0.9279083790089497, val_loss: 1.4528928105467058 (23 / 100)
train_acc: 0.6378244746600742, val_acc: 0.49261083743842365, train_loss: 0.8700759443276008, val_loss: 1.2214902100598284 (24 / 100)
train_acc: 0.6823238566131026, val_acc: 0.5714285714285714, train_loss: 0.81422517827179, val_loss: 1.2488635672724306 (25 / 100)
train_acc: 0.6847960444993819, val_acc: 0.5320197044334976, train_loss: 0.7997335093867204, val_loss: 1.352088227060628 (26 / 100)
train_acc: 0.7045735475896168, val_acc: 0.5467980295566502, train_loss: 0.728934471480484, val_loss: 1.1437994353289676 (27 / 100)
train_acc: 0.7292954264524104, val_acc: 0.5320197044334976, train_loss: 0.6675689460615293, val_loss: 1.3357003880251805 (28 / 100)
train_acc: 0.7737948084054388, val_acc: 0.5270935960591133, train_loss: 0.6035953742464629, val_loss: 1.6756852131171767 (29 / 100)
train_acc: 0.7750309023485785, val_acc: 0.5467980295566502, train_loss: 0.5873801671382965, val_loss: 1.7561707690431567 (30 / 100)
train_acc: 0.8207663782447466, val_acc: 0.6108374384236454, train_loss: 0.4799232652367119, val_loss: 1.5184048064823807 (31 / 100)
train_acc: 0.8182941903584673, val_acc: 0.5812807881773399, train_loss: 0.48738621132924914, val_loss: 1.4765430600772351 (32 / 100)
overfit -> train_accuracy 0.8491965389369592, val_accuracy 0.5517241379310345
lr 0.003272122195577998, batch 8, decay 1.206922354458021e-06, gamma 0.0022285588422933434, val accuracy 0.6108374384236454, val loss 1.5184048064823807 [8 / 50]
-------------------------------------
{'lr': 0.003335287237937998, 'batch_size': 8, 'weight_decay': 1.7629015412816786e-06, 'gamma': 0.0018632972275831991}
train_acc: 0.19777503090234858, val_acc: 0.18226600985221675, train_loss: 1.766557240220908, val_loss: 1.7543840936839288 (1 / 100)
train_acc: 0.242274412855377, val_acc: 0.3399014778325123, train_loss: 1.7363231575533251, val_loss: 1.651728527299289 (2 / 100)
train_acc: 0.2904820766378245, val_acc: 0.23645320197044334, train_loss: 1.6658599836422574, val_loss: 1.730810187133075 (3 / 100)
train_acc: 0.315203955500618, val_acc: 0.270935960591133, train_loss: 1.6074799807611, val_loss: 1.6481125067020286 (4 / 100)
train_acc: 0.3003708281829419, val_acc: 0.3448275862068966, train_loss: 1.646707633664493, val_loss: 1.6099526911533524 (5 / 100)
train_acc: 0.3522867737948084, val_acc: 0.3891625615763547, train_loss: 1.525592711564195, val_loss: 1.4537037017897432 (6 / 100)
train_acc: 0.33127317676143386, val_acc: 0.3399014778325123, train_loss: 1.5737704912428507, val_loss: 1.5778881599163186 (7 / 100)
train_acc: 0.3399258343634116, val_acc: 0.37438423645320196, train_loss: 1.4900199667042944, val_loss: 1.4792815904899184 (8 / 100)
train_acc: 0.38813349814585907, val_acc: 0.41379310344827586, train_loss: 1.383114048223413, val_loss: 1.4539001598733987 (9 / 100)
train_acc: 0.40296662546353523, val_acc: 0.39408866995073893, train_loss: 1.400196420247534, val_loss: 1.3044512315923944 (10 / 100)
train_acc: 0.38442521631644005, val_acc: 0.39408866995073893, train_loss: 1.398408243181679, val_loss: 1.2857266485397452 (11 / 100)
train_acc: 0.3930778739184178, val_acc: 0.37438423645320196, train_loss: 1.3249713519889728, val_loss: 1.317991599660789 (12 / 100)
train_acc: 0.4079110012360939, val_acc: 0.49261083743842365, train_loss: 1.3133871198731977, val_loss: 1.2115945745571493 (13 / 100)
train_acc: 0.4326328800988875, val_acc: 0.4187192118226601, train_loss: 1.27890128995049, val_loss: 1.3124150140532131 (14 / 100)
train_acc: 0.4672435105067985, val_acc: 0.47783251231527096, train_loss: 1.2706668584691578, val_loss: 1.2379154589375838 (15 / 100)
train_acc: 0.48331273176761436, val_acc: 0.4630541871921182, train_loss: 1.2000376081879265, val_loss: 1.305890436242954 (16 / 100)
train_acc: 0.5092707045735476, val_acc: 0.39408866995073893, train_loss: 1.1682587138507217, val_loss: 1.3101075505975432 (17 / 100)
train_acc: 0.515451174289246, val_acc: 0.4088669950738916, train_loss: 1.1299004433918354, val_loss: 1.389913889574887 (18 / 100)
train_acc: 0.5302843016069221, val_acc: 0.458128078817734, train_loss: 1.1167479141975658, val_loss: 1.187313384904063 (19 / 100)
train_acc: 0.5500618046971569, val_acc: 0.5320197044334976, train_loss: 1.0517295724234563, val_loss: 1.1615707621785807 (20 / 100)
train_acc: 0.5908529048207664, val_acc: 0.5320197044334976, train_loss: 1.0190480200410332, val_loss: 1.2842432513025595 (21 / 100)
train_acc: 0.6378244746600742, val_acc: 0.5221674876847291, train_loss: 0.8769024803552993, val_loss: 1.1268515067147504 (22 / 100)
train_acc: 0.6786155747836835, val_acc: 0.4827586206896552, train_loss: 0.7965118643379919, val_loss: 1.2747043882831564 (23 / 100)
train_acc: 0.6341161928306551, val_acc: 0.5615763546798029, train_loss: 0.9093405708246973, val_loss: 1.1163287673677718 (24 / 100)
train_acc: 0.6637824474660075, val_acc: 0.5320197044334976, train_loss: 0.8654390625075445, val_loss: 1.1233150759354014 (25 / 100)
train_acc: 0.7292954264524104, val_acc: 0.5517241379310345, train_loss: 0.6954079331514714, val_loss: 1.6629299682936645 (26 / 100)
train_acc: 0.7404202719406675, val_acc: 0.5665024630541872, train_loss: 0.6544490679822245, val_loss: 1.4190505100001256 (27 / 100)
overfit -> train_accuracy 0.6983930778739185, val_accuracy 0.42857142857142855
lr 0.003335287237937998, batch 8, decay 1.7629015412816786e-06, gamma 0.0018632972275831991, val accuracy 0.5665024630541872, val loss 1.4190505100001256 [9 / 50]
-------------------------------------
{'lr': 0.0024822798124892035, 'batch_size': 8, 'weight_decay': 3.441329483374953e-05, 'gamma': 0.0010537709071031227}
train_acc: 0.17676143386897405, val_acc: 0.18226600985221675, train_loss: 1.7769670773790263, val_loss: 1.7523624010273975 (1 / 100)
train_acc: 0.24474660074165636, val_acc: 0.2019704433497537, train_loss: 1.7459730879485387, val_loss: 1.7127836167518729 (2 / 100)
train_acc: 0.21013597033374537, val_acc: 0.3103448275862069, train_loss: 1.7527530352471048, val_loss: 1.6910405934150583 (3 / 100)
train_acc: 0.31396786155747836, val_acc: 0.2561576354679803, train_loss: 1.6950779920455405, val_loss: 1.5984790378016205 (4 / 100)
train_acc: 0.3164400494437577, val_acc: 0.3694581280788177, train_loss: 1.5967160856767992, val_loss: 1.474719904326453 (5 / 100)
train_acc: 0.34610630407911, val_acc: 0.21674876847290642, train_loss: 1.531841626420746, val_loss: 1.7011530287747312 (6 / 100)
train_acc: 0.32138442521631644, val_acc: 0.35960591133004927, train_loss: 1.541069196092773, val_loss: 1.3729700531278337 (7 / 100)
